date_time,turnoverRatio,transactionAmount,pe_ttm,pe,pb,ps,pcf
s23d7,4.168,11192.0,56.6748,56.6748,6.1911,8.8743,-45.5631
s24d7,0.9935,4362.0,36.9638,36.9638,5.2722,8.6538,-39.3476
s25d7,2.2898,5902.0,25.0997,25.0997,4.0994,4.1323,15.9143
s26d7,4.7538,64259.0,122.9392,122.9392,9.5202,13.5416,-39.9089
s27d7,1.0612,3142.0,132.6315,132.6315,7.6289,3.0739,-45.991
s28d7,0.3549,14646.0,17.3168,17.3168,4.9749,8.2505,88.4414
s29d7,3.045,20659.0,23.556,23.556,5.4313,8.0236,50.5787
s30d7,0.6494,5040.0,18.0191,18.0191,3.5837,1.4873,15.2936
s31d7,12.6865,13046.0,94.5011,94.5011,3.45,1.7556,119.9989
s32d7,2.7979,5350.0,-240.1595,-240.1595,6.3055,18.255,-2319.1313
s33d7,1.5057,16642.0,14.2057,14.2057,3.584,2.4391,4259.2855
s34d7,5.0894,29112.0,-80.8763,-80.8763,3.4967,0.567,397.0204
s35d7,0.4,7147.0,34.5582,34.5582,4.4695,2.3675,-32.3109
s36d7,1.2471,3325.0,26.7487,26.7487,4.6458,5.7833,-24.2137
s37d7,0.8381,6722.0,31.2652,31.2652,4.4688,7.3539,7811.2967
s38d7,0.8804,2964.0,22.5469,22.5469,4.1298,3.7144,-82.5863
s39d7,0.5875,1173.0,22.0659,22.0659,2.2468,1.4932,538.323
s40d7,0.745,2331.0,54.4979,54.4979,11.663,4.8645,-386.1089
s41d7,1.3052,6252.0,26.005,26.005,3.0545,1.8069,-18.4233
s42d7,2.4465,11205.0,23.3125,23.3125,2.2824,0.4213,-36.8525
s43d7,0.6749,3497.0,30.174,30.174,3.7505,0.7704,-48.7617
s44d7,2.9271,19982.0,261.3677,261.3677,5.2461,7.4766,-43.5731
s45d7,1.1687,3919.0,35.4565,35.4565,2.2738,0.9655,-93.8394
s46d7,0.3688,8669.0,24.5282,24.5282,5.6052,7.5354,-31.5178
s47d7,1.8049,13478.0,27.7006,27.7006,4.2448,3.9434,-581.1733
s48d7,0.7104,2266.0,124.7005,124.7005,3.3282,2.8119,-31.1352
s49d7,1.5117,12561.0,77.9055,77.9055,4.6212,3.3882,100.3384
s50d7,2.4275,1738.0,37.7199,37.7199,3.6895,1.4196,17.5272
s51d7,1.9956,8776.0,55.4644,55.4644,2.4527,1.0564,50.615
s52d7,1.2751,3113.0,52.8163,52.8163,2.7545,2.1275,108.4954
s53d7,0.7725,4282.0,21.4308,21.4308,4.1672,0.5431,36.2969
s0d8,6.4456,29299.0,24.9441,24.9441,4.6737,3.1699,-45.7184
s1d8,0.9658,2230.0,30.6429,30.6429,5.0629,3.2422,-28.9198
s2d8,1.2274,5581.0,39.923,39.923,4.7389,3.8834,-44.3891
s3d8,1.4989,3044.0,13.5912,13.5912,2.0672,0.6664,36.8932
s4d8,0.718,4248.0,-810.5426,-810.5426,3.0461,2.9817,-26.1354
s5d8,0.8586,2563.0,77.3855,77.3855,10.3482,15.2581,-410.4526
s6d8,1.8679,33971.0,157.6094,157.6094,1.4926,0.5813,38.8367
s7d8,1.2247,6693.0,27.8038,27.8038,7.6676,10.0532,184.409
s8d8,0.8852,4821.0,30.6765,30.6765,10.3505,5.0302,90.2119
s9d8,4.8028,16732.0,15.5224,15.5224,2.963,0.7678,389.46
s10d8,4.6745,10604.0,22.1354,22.1354,2.832,2.7511,-27.6241
s11d8,1.3204,3332.0,24.3903,24.3903,4.7834,6.7504,-24.3874
s12d8,2.4577,4845.0,12.2113,12.2113,2.6752,1.0049,99.597
s13d8,2.4464,7998.0,35.5444,35.5444,9.9223,7.5681,44.4534
s14d8,0.536,1554.0,39.1351,39.1351,3.7995,5.2032,-148.9311
s15d8,1.6101,3285.0,27.3267,27.3267,6.1391,4.3235,39.4173
s16d8,1.42,16320.0,39.0754,39.0754,2.316,2.1012,223.4748
s17d8,5.4249,31324.0,695.3773,695.3773,2.35,1.8552,-63.3668
s18d8,1.106,6739.0,37.421,37.421,5.3436,4.8038,-35.7716
s19d8,2.1068,3614.0,31.5024,31.5024,3.3164,4.9257,-44.1772
s20d8,1.1409,2886.0,31.0012,31.0012,5.2011,3.5705,34.1778
s21d8,1.0694,15201.0,49.1642,49.1642,6.9865,3.8763,-127.0353
s22d8,1.0502,2967.0,42.5289,42.5289,5.4562,5.2867,-72.9984
s23d8,4.9632,11417.0,57.0096,57.0096,6.2276,8.9268,-45.8323
s24d8,0.9152,4110.0,36.4301,36.4301,5.1961,8.5289,-38.7795
s25d8,2.6191,5555.0,24.9999,24.9999,4.0831,4.1158,15.851
s26d8,4.316,58460.0,120.4704,120.4704,9.329,13.2696,-39.1075
s27d8,1.284,4037.0,133.4315,133.4315,7.6749,3.0924,-46.2684
s28d8,0.4727,17621.0,17.1859,17.1859,4.9373,8.1882,87.7727
s29d8,3.3526,23872.0,22.7479,22.7479,5.245,7.7484,48.8436
s30d8,0.4029,3923.0,17.5767,17.5767,3.4957,1.4508,14.9181
s31d8,10.8783,10366.0,93.7803,93.7803,3.4237,1.7422,119.0835
s32d8,1.606,2827.0,-234.5273,-234.5273,6.1576,17.8268,-2264.7427
s33d8,1.843,19456.0,13.9428,13.9428,3.5177,2.394,4180.4707
s34d8,4.6203,24993.0,-79.5954,-79.5954,3.4413,0.5581,390.7328
s35d8,0.7441,10606.0,34.2203,34.2203,4.4258,2.3444,-31.995
s36d8,1.391,3433.0,26.2671,26.2671,4.5621,5.6792,-23.7777
s37d8,1.1419,8463.0,31.061,31.061,4.4396,7.3059,7760.2702
s38d8,1.4389,6431.0,23.0547,23.0547,4.2228,3.7981,-84.4461
s39d8,0.4029,941.0,22.0193,22.0193,2.2421,1.49,537.1861
s40d8,0.7149,2254.0,55.6947,55.6947,11.9191,4.9713,-394.5881
s41d8,1.2867,5396.0,26.005,26.005,3.0545,1.8069,-18.4233
s42d8,2.0764,6942.0,23.2652,23.2652,2.2778,0.4204,-36.7778
s43d8,1.4446,7832.0,30.5841,30.5841,3.8014,0.7808,-49.4243
s44d8,2.4116,19626.0,251.5796,251.5796,5.0496,7.1966,-41.9413
s45d8,0.9371,3258.0,35.4279,35.4279,2.272,0.9647,-93.7638
s46d8,0.3764,10639.0,23.9572,23.9572,5.4747,7.36,-30.784
s47d8,1.3356,12011.0,27.2992,27.2992,4.1833,3.8863,-572.7505
s48d8,0.6479,2149.0,120.8466,120.8466,3.2253,2.725,-30.173
s49d8,1.5814,13299.0,76.6921,76.6921,4.5492,3.3354,98.7757
s50d8,1.999,1597.0,37.0409,37.0409,3.6231,1.394,17.2117
s51d8,1.3794,5583.0,54.2797,54.2797,2.4003,1.0339,49.5339
s52d8,1.2617,3459.0,51.8377,51.8377,2.7034,2.0881,106.4852
s53d8,0.6825,3092.0,21.0385,21.0385,4.0909,0.5332,35.6325
s0d9,4.6144,23753.0,25.405,25.405,4.7601,3.2284,-46.5631
s1d9,1.4019,3928.0,31.3489,31.3489,5.1796,3.3169,-29.5861
s2d9,0.9884,4047.0,39.7574,39.7574,4.7193,3.8673,-44.2049
s3d9,1.6107,3363.0,13.2521,13.2521,2.0156,0.6498,35.9727
s4d9,0.6884,3964.0,-785.3704,-785.3704,2.9515,2.8891,-25.3237
s5d9,0.5517,1894.0,76.5763,76.5763,10.24,15.0985,-406.1608
s6d9,1.3369,28130.0,151.2542,151.2542,1.4324,0.5578,37.2707
s7d9,1.4093,5772.0,27.8647,27.8647,7.6844,10.0752,184.813
s8d9,0.7052,3472.0,30.2367,30.2367,10.2022,4.9581,88.9185
s9d9,2.2383,11114.0,14.6742,14.6742,2.8011,0.7258,368.1781
s10d9,6.5566,17400.0,22.1023,22.1023,2.8277,2.747,-27.5829
s11d9,0.6466,2508.0,24.1679,24.1679,4.7398,6.6889,-24.1651
s12d9,2.6658,9018.0,11.742,11.742,2.5723,0.9663,95.7691
s13d9,1.5417,5569.0,36.0421,36.0421,10.0613,7.6741,45.0758
s14d9,0.6718,1721.0,38.1883,38.1883,3.7076,5.0773,-145.3279
s15d9,1.2894,1775.0,26.7329,26.7329,6.0056,4.2295,38.5607
s16d9,1.2934,18126.0,40.8131,40.8131,2.419,2.1946,233.413
s17d9,3.6814,22875.0,708.1756,708.1756,2.3932,1.8894,-64.5331
s18d9,1.456,8697.0,35.0662,35.0662,5.0074,4.5015,-33.5206
s19d9,1.9242,3750.0,31.5537,31.5537,3.3218,4.9337,-44.249
s20d9,1.7423,3559.0,29.8706,29.8706,5.0115,3.4403,32.9313
s21d9,1.0572,14691.0,49.7686,49.7686,7.0724,3.9239,-128.597
s22d9,0.7241,2379.0,41.4102,41.4102,5.3127,5.1476,-71.0783
s23d9,1.7666,5376.0,56.4922,56.4922,6.1711,8.8457,-45.4163
s24d9,1.1683,4704.0,35.1044,35.1044,5.007,8.2185,-37.3683
s25d9,1.6742,4388.0,24.2611,24.2611,3.9624,3.9942,15.3825
s26d9,3.2911,46353.0,120.699,120.699,9.3467,13.2948,-39.1817
s27d9,1.0723,3728.0,129.6717,129.6717,7.4587,3.0053,-44.9647
s28d9,0.4371,17287.0,16.8355,16.8355,4.8366,8.0212,85.9832
s29d9,2.3237,17630.0,23.1142,23.1142,5.3295,7.8731,49.63
s30d9,0.7797,4658.0,19.3364,19.3364,3.8457,1.596,16.4116
s31d9,16.5916,15192.0,97.6728,97.6728,3.5658,1.8145,124.0263
s32d9,1.3166,2661.0,-231.1479,-231.1479,6.0689,17.57,-2232.1095
s33d9,1.1886,13770.0,13.9976,13.9976,3.5315,2.4034,4196.8904
s34d9,3.257,20562.0,-76.6678,-76.6678,3.3147,0.5375,376.361
s35d9,0.4385,7908.0,33.8248,33.8248,4.3746,2.3173,-31.6252
s36d9,1.3781,4515.0,26.6684,26.6684,4.6318,5.766,-24.141
s37d9,0.8696,7638.0,29.9377,29.9377,4.279,7.0417,7479.6248
s38d9,0.7098,3586.0,23.4527,23.4527,4.2957,3.8637,-85.9038
s39d9,0.3182,733.0,21.7164,21.7164,2.2113,1.4695,529.7963
s40d9,0.5226,2105.0,56.4855,56.4855,12.0883,5.0419,-400.1905
s41d9,1.1088,5617.0,25.3348,25.3348,2.9758,1.7603,-17.9484
s42d9,2.2924,8358.0,22.1911,22.1911,2.1727,0.401,-35.0798
s43d9,1.9776,8869.0,32.1036,32.1036,3.9903,0.8196,-51.8799
s44d9,2.6334,20509.0,239.7634,239.7634,4.8124,6.8586,-39.9714
s45d9,0.89,3118.0,34.4851,34.4851,2.2115,0.939,-91.2685
s46d9,0.3381,9138.0,24.2036,24.2036,5.531,7.4357,-31.1006
s47d9,1.0287,10191.0,27.1845,27.1845,4.1657,3.87,-570.344
s48d9,0.4729,1695.0,118.8509,118.8509,3.172,2.68,-29.6747
s49d9,1.123,11391.0,74.8607,74.8607,4.4406,3.2558,96.4169
s50d9,1.5106,1290.0,36.7643,36.7643,3.5961,1.3836,17.0832
s51d9,1.4794,7339.0,52.1258,52.1258,2.305,0.9928,47.5683
s52d9,1.3131,3265.0,51.8649,51.8649,2.7049,2.0892,106.5411
s53d9,0.5984,3544.0,20.7687,20.7687,4.0385,0.5264,35.1756
s0d10,4.2888,17827.0,25.3474,25.3474,4.7493,3.2211,-46.4575
s1d10,2.5642,3885.0,33.2716,33.2716,5.4973,3.5203,-31.4006
s2d10,1.405,5675.0,40.2709,40.2709,4.7802,3.9172,-44.7758
s3d10,1.2219,2271.0,13.3543,13.3543,2.0312,0.6548,36.2501
s4d10,0.4477,2380.0,-790.4048,-790.4048,2.9704,2.9076,-25.486
s5d10,0.5836,2166.0,78.305,78.305,10.4712,15.4394,-415.3297
s6d10,0.7613,16680.0,150.4068,150.4068,1.4244,0.5547,37.0619
s7d10,2.2755,8277.0,28.9611,28.9611,7.9867,10.4716,192.0843
s8d10,0.4197,1868.0,30.4841,30.4841,10.2856,4.9986,89.6461
s9d10,4.8648,9358.0,15.1266,15.1266,2.8874,0.7482,379.5284
s10d10,3.7957,10230.0,21.9041,21.9041,2.8024,2.7224,-27.3355
s11d10,2.8581,7926.0,26.0723,26.0723,5.1133,7.216,-26.0693
s12d10,1.5147,3015.0,11.8323,11.8323,2.5921,0.9737,96.5053
s13d10,1.5175,5232.0,36.5397,36.5397,10.2002,7.78,45.6982
s14d10,0.9584,2636.0,39.4507,39.4507,3.8301,5.2452,-150.1322
s15d10,1.2242,1944.0,27.5784,27.5784,6.1956,4.3633,39.7802
s16d10,0.8742,12033.0,40.0147,40.0147,2.3716,2.1517,228.8468
s17d10,2.843,17641.0,685.2452,685.2452,2.3157,1.8282,-62.4435
s18d10,1.3383,7591.0,34.155,34.155,4.8772,4.3846,-32.6496
s19d10,1.4432,2761.0,31.861,31.861,3.3541,4.9818,-44.68
s20d10,1.219,2879.0,30.5455,30.5455,5.1247,3.518,33.6753
s21d10,1.1616,15317.0,49.6435,49.6435,7.0546,3.9141,-128.2739
s22d10,0.75,2075.0,41.5101,41.5101,5.3255,5.16,-71.2497
s23d10,2.0892,5576.0,57.4053,57.4053,6.2709,8.9887,-46.1504
s24d10,0.7259,2914.0,35.3971,35.3971,5.0487,8.287,-37.6798
s25d10,1.1581,3032.0,24.4208,24.4208,3.9885,4.0205,15.4838
s26d10,2.2976,28164.0,121.1105,121.1105,9.3786,13.3401,-39.3153
s27d10,0.5196,2007.0,130.3916,130.3916,7.5001,3.0219,-45.2143
s28d10,0.3214,11983.0,16.6955,16.6955,4.7964,7.9545,85.2683
s29d10,1.91,13584.0,23.1607,23.1607,5.3402,7.889,49.7299
s30d10,0.6155,4925.0,19.5352,19.5352,3.8852,1.6124,16.5804
s31d10,25.3001,23512.0,101.9978,101.9978,3.7237,1.8949,129.5182
s32d10,1.2686,2504.0,-236.5549,-236.5549,6.2108,17.981,-2284.3226
s33d10,2.3728,22666.0,14.7423,14.7423,3.7194,2.5312,4420.1992
s34d10,2.0093,11933.0,-76.4848,-76.4848,3.3068,0.5363,375.4628
s35d10,0.5308,5768.0,33.7507,33.7507,4.365,2.3122,-31.5559
s36d10,3.29,8063.0,27.6228,27.6228,4.7976,5.9723,-25.0049
s37d10,0.4877,3961.0,29.9973,29.9973,4.2875,7.0557,7494.5075
s38d10,1.3019,4014.0,24.1525,24.1525,4.4239,3.979,-88.4673
s39d10,0.4099,816.0,21.9028,21.9028,2.2302,1.4821,534.3439
s40d10,0.6636,1849.0,56.7847,56.7847,12.1523,5.0686,-402.3103
s41d10,0.7063,3559.0,25.5023,25.5023,2.9955,1.772,-18.0672
s42d10,1.3436,4535.0,22.2973,22.2973,2.1831,0.403,-35.2478
s43d10,0.7542,5376.0,32.0313,32.0313,3.9813,0.8178,-51.763
s44d10,1.9933,13312.0,242.0561,242.0561,4.8585,6.9241,-40.3536
s45d10,0.6381,2278.0,34.7994,34.7994,2.2317,0.9476,-92.1003
s46d10,0.2261,6526.0,24.1601,24.1601,5.5211,7.4223,-31.0447
s47d10,0.9117,7463.0,27.4941,27.4941,4.2132,3.914,-576.8416
s48d10,0.6486,1995.0,121.2595,121.2595,3.2363,2.7343,-30.2761
s49d10,1.3517,8459.0,74.6317,74.6317,4.427,3.2458,96.122
s50d10,1.5793,1365.0,37.4936,37.4936,3.6674,1.4111,17.422
s51d10,0.8018,3738.0,52.1258,52.1258,2.305,0.9928,47.5683
s52d10,0.8986,2420.0,52.5988,52.5988,2.7431,2.1187,108.0487
s53d10,0.3959,1764.0,21.0139,21.0139,4.0862,0.5326,35.5909
s0d11,3.1938,14899.0,25.0709,25.0709,4.6975,3.186,-45.9507
s1d11,2.1309,3714.0,33.6321,33.6321,5.5568,3.5585,-31.7409
s2d11,1.088,4334.0,40.1881,40.1881,4.7704,3.9091,-44.6838
s3d11,1.0185,1789.0,13.2521,13.2521,2.0156,0.6498,35.9727
s4d11,0.4113,2199.0,-785.3704,-785.3704,2.9515,2.8891,-25.3237
s5d11,0.6657,1950.0,77.0545,77.0545,10.304,15.1928,-408.6969
s6d11,1.0407,21094.0,146.17,146.17,1.3843,0.5391,36.0179
s7d11,1.4733,5339.0,28.8012,28.8012,7.9426,10.4138,191.0239
s8d11,0.4237,1694.0,30.3191,30.3191,10.23,4.9716,89.161
s9d11,4.4554,10320.0,15.2397,15.2397,2.909,0.7538,382.366
s10d11,2.8916,7527.0,21.1938,21.1938,2.7115,2.6341,-26.449
s11d11,4.0552,11538.0,27.0874,27.0874,5.3124,7.4969,-27.0842
s12d11,2.7936,6518.0,11.9586,11.9586,2.6198,0.9841,97.5358
s13d11,1.9406,5842.0,36.2953,36.2953,10.1319,7.728,45.3924
s14d11,0.6561,1634.0,38.8721,38.8721,3.774,5.1683,-147.9302
s15d11,1.0931,1684.0,27.5784,27.5784,6.1956,4.3633,39.7802
s16d11,0.8707,12746.0,40.6252,40.6252,2.4078,2.1845,232.3386
s17d11,2.3883,14660.0,695.9105,695.9105,2.3518,1.8566,-63.4154
s18d11,1.9825,9835.0,33.1926,33.1926,4.7398,4.261,-31.7296
s19d11,1.3348,2601.0,31.4768,31.4768,3.3137,4.9217,-44.1412
s20d11,1.4663,3116.0,30.9399,30.9399,5.1909,3.5635,34.1101
s21d11,0.655,9464.0,49.8728,49.8728,7.0872,3.9322,-128.8663
s22d11,0.9886,2829.0,40.9508,40.9508,5.2537,5.0905,-70.2897
s23d11,1.929,6262.0,55.853,55.853,6.1013,8.7457,-44.9025
s24d11,0.7754,3064.0,34.3985,34.3985,4.9063,8.0532,-36.6169
s25d11,1.2858,3472.0,23.8417,23.8417,3.894,3.9252,15.1167
s26d11,3.9413,53453.0,115.0755,115.0755,8.9112,12.6754,-37.3562
s27d11,0.8339,2565.0,131.0316,131.0316,7.5369,3.0368,-45.4362
s28d11,0.4589,12921.0,16.542,16.542,4.7523,7.8814,84.4842
s29d11,2.0274,14712.0,22.6549,22.6549,5.2236,7.7167,48.6439
s30d11,0.6395,5557.0,19.053,19.053,3.7893,1.5726,16.1712
s31d11,13.5255,14304.0,96.0149,96.0149,3.5053,1.7837,121.921
s32d11,1.1257,2028.0,-231.1479,-231.1479,6.0689,17.57,-2232.1095
s33d11,1.3756,12350.0,14.5671,14.5671,3.6752,2.5011,4367.6559
s34d11,1.9409,11836.0,-75.9359,-75.9359,3.2831,0.5324,372.7681
s35d11,0.5322,5604.0,34.1874,34.1874,4.4215,2.3421,-31.9642
s36d11,2.0933,4623.0,27.3195,27.3195,4.7449,5.9068,-24.7304
s37d11,1.0274,7027.0,28.7974,28.7974,4.116,6.7735,7194.7272
s38d11,1.5945,4725.0,23.2605,23.2605,4.2605,3.832,-85.2001
s39d11,0.4473,1012.0,21.7164,21.7164,2.2113,1.4695,529.7963
s40d11,0.5655,1559.0,57.0412,57.0412,12.2072,5.0915,-404.1273
s41d11,0.7675,4731.0,25.1337,25.1337,2.9522,1.7463,-17.806
s42d11,1.1782,4192.0,22.1793,22.1793,2.1715,0.4008,-35.0612
s43d11,0.7857,4402.0,32.0313,32.0313,3.9813,0.8178,-51.763
s44d11,1.7492,13569.0,244.1725,244.1725,4.9009,6.9847,-40.7065
s45d11,0.6253,1856.0,34.428,34.428,2.2079,0.9375,-91.1173
s46d11,0.3034,9471.0,23.0296,23.0296,5.2627,7.075,-29.5921
s47d11,0.6712,6080.0,27.6203,27.6203,4.2325,3.932,-579.4887
s48d11,0.4962,1757.0,121.5348,121.5348,3.2437,2.7405,-30.3448
s49d11,1.1584,10139.0,73.1208,73.1208,4.3374,3.1801,94.176
s50d11,1.4491,1264.0,37.0661,37.0661,3.6256,1.395,17.2234
s51d11,0.828,3374.0,51.695,51.695,2.286,0.9846,47.1751
s52d11,1.1899,2853.0,53.2512,53.2512,2.7772,2.145,109.3888
s53d11,1.4411,5901.0,21.7986,21.7986,4.2387,0.5525,36.9199
s0d12,4.4951,20010.0,25.6124,25.6124,4.7989,3.2548,-46.9432
s1d12,2.0045,3666.0,34.0377,34.0377,5.6238,3.6014,-32.1236
s2d12,1.1817,4393.0,40.2543,40.2543,4.7783,3.9156,-44.7574
s3d12,1.0611,2528.0,13.6191,13.6191,2.0714,0.6678,36.9688
s4d12,0.5051,3317.0,-792.083,-792.083,2.9767,2.9138,-25.5402
s5d12,0.4796,1561.0,76.9257,76.9257,10.2868,15.1674,-408.0141
s6d12,1.4691,27330.0,153.7963,153.7963,1.4565,0.5672,37.8971
s7d12,1.1016,5572.0,28.7936,28.7936,7.9405,10.4111,190.9734
s8d12,0.5438,2211.0,30.4566,30.4566,10.2764,4.9941,89.5652
s9d12,4.1233,12619.0,15.692,15.692,2.9954,0.7762,393.7164
s10d12,1.9879,6439.0,21.6068,21.6068,2.7643,2.6854,-26.9644
s11d12,1.7681,5696.0,26.5847,26.5847,5.2138,7.3578,-26.5816
s12d12,2.3138,4801.0,12.2204,12.2204,2.6771,1.0056,99.6706
s13d12,1.4278,5220.0,36.3302,36.3302,10.1417,7.7354,45.4361
s14d12,0.6121,1513.0,38.7932,38.7932,3.7663,5.1578,-147.63
s15d12,1.0377,1633.0,27.2563,27.2563,6.1232,4.3123,39.3156
s16d12,0.7555,18358.0,40.4374,40.4374,2.3967,2.1744,231.2642
s17d12,1.9248,11590.0,692.1777,692.1777,2.3391,1.8467,-63.0752
s18d12,1.422,6633.0,33.8888,33.8888,4.8392,4.3504,-32.3951
s19d12,2.1142,4063.0,31.528,31.528,3.3191,4.9297,-44.2131
s20d12,0.9995,2869.0,31.3343,31.3343,5.257,3.6089,34.545
s21d12,0.5967,9606.0,49.8728,49.8728,7.0872,3.9322,-128.8663
s22d12,0.8486,2210.0,41.2704,41.2704,5.2947,5.1302,-70.8383
s23d12,1.2278,3600.0,56.0052,56.0052,6.1179,8.7695,-45.0248
s24d12,0.7807,2848.0,34.7773,34.7773,4.9603,8.1419,-37.0201
s25d12,1.0726,2869.0,24.281,24.281,3.9657,3.9975,15.3952
s26d12,3.1481,43644.0,116.9957,116.9957,9.0599,12.8869,-37.9795
s27d12,0.6366,2112.0,131.5916,131.5916,7.5691,3.0498,-45.6304
s28d12,0.4254,13429.0,16.803,16.803,4.8273,8.0057,85.8171
s29d12,1.334,11996.0,22.9049,22.9049,5.2812,7.8019,49.1807
s30d12,0.3232,2740.0,19.0033,19.0033,3.7794,1.5685,16.129
s31d12,10.0663,10920.0,95.7986,95.7986,3.4974,1.7797,121.6464
s32d12,1.0976,1984.0,-231.1479,-231.1479,6.0689,17.57,-2232.1095
s33d12,1.0516,19249.0,14.7642,14.7642,3.7249,2.535,4426.7671
s34d12,3.003,15831.0,-78.3146,-78.3146,3.3859,0.5491,384.4451
s35d12,0.3126,6702.0,34.2368,34.2368,4.4279,2.3455,-32.0104
s36d12,1.5461,3675.0,27.0341,27.0341,4.6953,5.845,-24.472
s37d12,0.6878,9001.0,29.1037,29.1037,4.1598,6.8455,7271.2669
s38d12,0.8843,2785.0,23.6997,23.6997,4.3409,3.9044,-86.8086
s39d12,0.4126,807.0,21.9028,21.9028,2.2302,1.4821,534.3439
s40d12,0.279,1039.0,56.2077,56.2077,12.0289,5.0171,-398.2221
s41d12,0.7257,4516.0,25.7369,25.7369,3.023,1.7882,-18.2333
s42d12,1.4359,5188.0,22.7577,22.7577,2.2281,0.4113,-35.9755
s43d12,0.928,5288.0,32.1277,32.1277,3.9933,0.8203,-51.9189
s44d12,2.2372,15713.0,250.6097,250.6097,5.0301,7.1688,-41.7796
s45d12,0.8655,2786.0,35.4565,35.4565,2.2738,0.9655,-93.8394
s46d12,0.3382,8820.0,23.0702,23.0702,5.272,7.0875,-29.6443
s47d12,0.785,8056.0,27.6203,27.6203,4.2325,3.932,-579.4887
s48d12,0.5605,1967.0,122.4295,122.4295,3.2675,2.7607,-30.5682
s49d12,0.9414,10268.0,74.1281,74.1281,4.3971,3.2239,95.4733
s50d12,1.5654,1309.0,37.217,37.217,3.6403,1.4007,17.2935
s51d12,0.6418,3266.0,52.5566,52.5566,2.3241,1.0011,47.9614
s52d12,1.8202,4444.0,53.6861,53.6861,2.7998,2.1625,110.2823
s53d12,1.7854,6284.0,21.9702,21.9702,4.2721,0.5568,37.2106
s0d13,12.7369,49633.0,26.7645,26.7645,5.0148,3.4012,-49.0549
s1d13,1.2514,3331.0,33.3016,33.3016,5.5022,3.5235,-31.429
s2d13,1.171,6623.0,40.0224,40.0224,4.7507,3.893,-44.4996
s3d13,1.6065,2890.0,13.4983,13.4983,2.0531,0.6618,36.641
s4d13,1.0096,5242.0,-780.336,-780.336,2.9326,2.8705,-25.1614
s5d13,0.6409,2394.0,78.6544,78.6544,10.5179,15.5083,-417.1829
s6d13,2.2173,35837.0,158.8805,158.8805,1.5046,0.5859,39.1499
s7d13,1.3232,5343.0,28.8925,28.8925,7.9678,10.4469,191.6298
s8d13,0.6714,2212.0,30.4566,30.4566,10.2764,4.9941,89.5652
s9d13,5.36,15240.0,15.8051,15.8051,3.017,0.7818,396.554
s10d13,5.2668,12195.0,22.4492,22.4492,2.8721,2.7901,-28.0158
s11d13,2.4842,6439.0,27.2807,27.2807,5.3503,7.5504,-27.2776
s12d13,1.9409,4406.0,12.1482,12.1482,2.6613,0.9997,99.0817
s13d13,4.9139,11798.0,38.2947,38.2947,10.6901,8.1537,47.893
s14d13,0.6482,1797.0,39.4507,39.4507,3.8301,5.2452,-150.1322
s15d13,0.9719,1676.0,27.4274,27.4274,6.1617,4.3394,39.5624
s16d13,0.9541,13713.0,39.9677,39.9677,2.3688,2.1492,228.5782
s17d13,2.3724,12636.0,694.3107,694.3107,2.3463,1.8524,-63.2696
s18d13,1.4941,7549.0,34.2471,34.2471,4.8904,4.3964,-32.7377
s19d13,2.4232,3297.0,31.5793,31.5793,3.3245,4.9377,-44.2849
s20d13,1.7352,4630.0,31.8865,31.8865,5.3497,3.6725,35.1537
s21d13,0.8047,11148.0,50.9148,50.9148,7.2353,4.0143,-131.5588
s22d13,1.0881,2794.0,41.3303,41.3303,5.3024,5.1377,-70.9411
s23d13,1.7283,3904.0,56.2182,56.2182,6.1412,8.8028,-45.1961
s24d13,0.6196,2477.0,35.1905,35.1905,5.0193,8.2386,-37.4599
s25d13,1.3072,2886.0,24.6005,24.6005,4.0179,4.0501,15.5978
s26d13,3.0113,37990.0,117.5443,117.5443,9.1024,12.9473,-38.1576
s27d13,0.6653,2231.0,131.8316,131.8316,7.5829,3.0553,-45.7136
s28d13,0.3501,11550.0,16.8066,16.8066,4.8283,8.0074,85.8356
s29d13,1.8995,12503.0,23.2305,23.2305,5.3563,7.9128,49.8797
s30d13,0.5881,4024.0,19.2867,19.2867,3.8358,1.5919,16.3694
s31d13,14.0318,13265.0,98.9703,98.9703,3.6132,1.8386,125.6739
s32d13,1.9784,3244.0,-237.6813,-237.6813,6.2404,18.0666,-2295.2003
s33d13,1.1966,11836.0,14.6109,14.6109,3.6862,2.5087,4380.7917
s34d13,3.3199,15668.0,-78.4976,-78.4976,3.3938,0.5504,385.3434
s35d13,0.4111,6839.0,34.3687,34.3687,4.445,2.3545,-32.1337
s36d13,1.5863,4566.0,27.1947,27.1947,4.7232,5.8798,-24.6174
s37d13,0.6582,4900.0,29.793,29.793,4.2583,7.0076,7443.4811
s38d13,1.6981,9024.0,23.8095,23.8095,4.361,3.9224,-87.2107
s39d13,0.6484,1303.0,22.2756,22.2756,2.2682,1.5074,543.4391
s40d13,0.5029,1431.0,55.5238,55.5238,11.8825,4.956,-393.3768
s41d13,0.9388,4901.0,25.9715,25.9715,3.0506,1.8045,-18.3995
s42d13,1.2898,4556.0,22.6869,22.6869,2.2212,0.41,-35.8635
s43d13,1.2851,8265.0,33.8885,33.8885,4.2122,0.8652,-54.7643
s44d13,1.8646,12282.0,250.9624,250.9624,5.0372,7.1789,-41.8384
s45d13,1.2127,3292.0,35.6279,35.6279,2.2848,0.9701,-94.2931
